"","Treatments","survivals","adultsNO","Date","DayCount","Adults","Mortality","mortality (%)"
"796","C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"797","C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"798","C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"799","C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"800","C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"801","C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"802","C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"803","C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"804","C3",7,6,2020-10-01,8,85.7142857142857,0,0
"805","C3",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"806","C3",7,7,2020-10-01,8,100,0,0
"807","C3",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"808","C3",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"809","C3",6,5,2020-10-01,8,71.4285714285714,1,0.142857142857143
"810","C3",4,0,2020-10-01,8,0,3,0.428571428571429
"811","MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"812","MycoMillet15",3,1,2020-10-01,8,14.2857142857143,4,0.571428571428571
"813","MycoMillet15",6,4,2020-10-01,8,57.1428571428571,1,0.142857142857143
"814","MycoMillet15",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"815","MycoMillet15",7,6,2020-10-01,8,85.7142857142857,0,0
"816","MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"817","MycoMillet15",3,2,2020-10-01,8,28.5714285714286,4,0.571428571428571
"818","MycoMillet15",4,0,2020-10-01,8,0,3,0.428571428571429
"819","MycoMillet15",2,1,2020-10-01,8,14.2857142857143,5,0.714285714285714
"820","MycoMillet15",7,4,2020-10-01,8,57.1428571428571,0,0
"821","MycoMillet15",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"822","MycoMillet15",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"823","MycoMillet15",3,0,2020-10-01,8,0,4,0.571428571428571
"824","MycoMillet15",4,1,2020-10-01,8,14.2857142857143,3,0.428571428571429
"825","MycoMillet15",1,0,2020-10-01,8,0,6,0.857142857142857
"826","MycoMillet25",0,0,2020-10-01,8,0,7,1
"827","MycoMillet25",4,3,2020-10-01,8,42.8571428571429,3,0.428571428571429
"828","MycoMillet25",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"829","MycoMillet25",0,0,2020-10-01,8,0,7,1
"830","MycoMillet25",1,1,2020-10-01,8,14.2857142857143,6,0.857142857142857
"831","MycoMillet25",0,0,2020-10-01,8,0,7,1
"832","MycoMillet25",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"833","MycoMillet25",4,2,2020-10-01,8,28.5714285714286,3,0.428571428571429
"834","MycoMillet25",5,4,2020-10-01,8,57.1428571428571,2,0.285714285714286
"835","MycoMillet25",0,0,2020-10-01,8,0,7,1
"836","MycoMillet25",4,4,2020-10-01,8,57.1428571428571,3,0.428571428571429
"837","MycoMillet25",6,6,2020-10-01,8,85.7142857142857,1,0.142857142857143
"838","MycoMillet25",0,0,2020-10-01,8,0,7,1
"839","MycoMillet25",0,0,2020-10-01,8,0,7,1
"840","MycoMillet25",2,2,2020-10-01,8,28.5714285714286,5,0.714285714285714
